date,ride_name,SACTMIN,SPOSTMIN
2/12/2019,space_mountain,15.5,-120.5984251968504
2/12/2020,space_mountain,34.833333333333336,56.282051282051285
2/12/2021,space_mountain,23.923076923076923,43.24786324786325
2/13/2015,space_mountain,38.5,28.011049723756905
2/13/2016,space_mountain,,42.87943262411348
2/13/2017,space_mountain,62.0,67.22222222222223
2/13/2018,space_mountain,73.5,-226.64
2/13/2019,space_mountain,10.5,-49.919117647058826
2/13/2020,space_mountain,,67.24719101123596
2/13/2021,space_mountain,43.333333333333336,51.810344827586206
2/14/2015,space_mountain,21.666666666666668,75.46875
2/14/2016,space_mountain,33.0,74.41481481481482
2/14/2017,space_mountain,6.0,44.89247311827957
2/14/2018,space_mountain,,75.29230769230769
2/14/2019,space_mountain,63.0,-41.18791946308725
2/14/2020,space_mountain,,84.52554744525547
2/14/2021,space_mountain,32.57142857142857,48.38211382113821
2/15/2015,space_mountain,36.0,68.93193717277487
2/15/2016,space_mountain,23.333333333333332,53.18248175182482
2/15/2017,space_mountain,69.0,-127.48672566371681
2/15/2018,space_mountain,27.5,119.5754716981132
2/15/2019,space_mountain,,-22.161971830985916
2/15/2020,space_mountain,114.5,132.77777777777777
2/15/2021,space_mountain,24.333333333333332,54.110169491525426
2/16/2015,space_mountain,30.0,47.31794871794872
2/16/2016,space_mountain,17.0,62.901785714285715
2/16/2017,space_mountain,22.0,61.92307692307692
2/16/2018,space_mountain,27.5,-293.8831168831169
2/16/2019,space_mountain,58.0,-139.45394736842104
2/16/2020,space_mountain,,113.77450980392157
2/16/2021,space_mountain,39.375,59.17391304347826
2/17/2015,space_mountain,8.2,36.83783783783784
2/17/2016,space_mountain,16.0,7.264957264957265
2/17/2017,space_mountain,,-80.728
2/17/2018,space_mountain,9.333333333333334,-97.77777777777777
2/17/2019,space_mountain,,-69.93788819875776
2/17/2020,space_mountain,103.0,0.3025210084033613
2/17/2021,space_mountain,38.666666666666664,24.579545454545453
2/18/2015,space_mountain,6.0,65.86294416243655
2/18/2016,space_mountain,46.0,58.297872340425535
2/18/2017,space_mountain,,94.48529411764706
2/18/2018,space_mountain,11.333333333333334,99.21192052980132
2/18/2019,space_mountain,35.0,-119.36363636363636
2/18/2020,space_mountain,,111.91489361702128
2/18/2021,space_mountain,36.0,43.41836734693877
2/19/2015,space_mountain,24.25,56.30769230769231
2/19/2016,space_mountain,,-109.0091743119266
2/19/2017,space_mountain,24.0,96.54411764705883
2/19/2018,space_mountain,47.333333333333336,73.43661971830986
2/19/2019,space_mountain,33.0,-112.32876712328768
2/19/2020,space_mountain,,-48.575221238938056
2/19/2021,space_mountain,36.0,48.01724137931034
2/2/2015,space_mountain,6.0,17.5
2/2/2016,space_mountain,29.25,-113.38235294117646
2/2/2017,space_mountain,21.333333333333332,-5.76
2/2/2018,space_mountain,,-73.24615384615385
2/2/2019,space_mountain,22.0,-29.659574468085108
2/2/2020,space_mountain,28.0,77.61682242990655
2/2/2021,space_mountain,10.5,-216.47252747252747
2/20/2015,space_mountain,48.0,39.86666666666667
2/20/2016,space_mountain,23.666666666666668,58.68852459016394
2/20/2017,space_mountain,42.0,-146.60330578512398
2/20/2018,space_mountain,11.0,-46.154411764705884
2/20/2019,space_mountain,21.0,-38.34814814814815
2/20/2020,space_mountain,38.0,103.73737373737374
2/20/2021,space_mountain,36.333333333333336,49.279661016949156
2/21/2015,space_mountain,22.181818181818183,46.220657276995304
2/21/2016,space_mountain,60.0,-68.85849056603773
2/21/2017,space_mountain,,88.70833333333333
2/21/2018,space_mountain,48.0,-201.32876712328766
2/21/2019,space_mountain,,-83.1456953642384
2/21/2020,space_mountain,24.5,91.09848484848484
2/21/2021,space_mountain,32.0,54.05940594059406
2/22/2015,space_mountain,31.5,20.54320987654321
2/22/2016,space_mountain,,-136.6909090909091
2/22/2017,space_mountain,38.0,-56.71900826446281
2/22/2018,space_mountain,,-47.63709677419355
2/22/2019,space_mountain,10.0,-49.865671641791046
2/22/2020,space_mountain,34.0,34.79047619047619
2/22/2021,space_mountain,24.333333333333332,36.505376344086024
2/23/2015,space_mountain,23.0,28.01063829787234
2/23/2016,space_mountain,,-296.08
2/23/2017,space_mountain,75.5,75.73275862068965
2/23/2018,space_mountain,89.0,-52.414965986394556
2/23/2019,space_mountain,,-28.104166666666668
2/23/2020,space_mountain,57.75,94.8019801980198
2/23/2021,space_mountain,23.0,-278.04545454545456
2/24/2015,space_mountain,9.666666666666666,27.21818181818182
2/24/2016,space_mountain,13.5,-58.2421875
2/24/2017,space_mountain,13.25,78.17829457364341
2/24/2018,space_mountain,3.0,67.33561643835617
2/24/2019,space_mountain,23.0,-62.9
2/24/2020,space_mountain,33.0,74.0909090909091
2/24/2021,space_mountain,15.75,27.666666666666668
2/25/2015,space_mountain,18.2,23.829113924050635
2/25/2016,space_mountain,17.5,43.693693693693696
2/25/2017,space_mountain,,-163.4915254237288
2/25/2018,space_mountain,11.0,-195.72649572649573
2/25/2019,space_mountain,21.0,-50.09448818897638
2/25/2020,space_mountain,7.0,76.58163265306122
2/25/2021,space_mountain,26.1,34.73684210526316
2/26/2015,space_mountain,17.75,6.78169014084507
2/26/2016,space_mountain,,44.404761904761905
2/26/2017,space_mountain,,-180.904
2/26/2018,space_mountain,36.0,39.224
2/26/2019,space_mountain,35.0,-97.07246376811594
2/26/2020,space_mountain,22.0,55.75221238938053
2/26/2021,space_mountain,26.11764705882353,39.91869918699187
2/27/2015,space_mountain,23.666666666666668,33.50920245398773
2/27/2016,space_mountain,,14.621848739495798
2/27/2017,space_mountain,6.0,-189.03571428571428
2/27/2018,space_mountain,44.0,-56.3768115942029
2/27/2019,space_mountain,,-369.3731343283582
2/27/2020,space_mountain,132.0,89.74489795918367
2/27/2021,space_mountain,31.8,43.865546218487395
2/28/2015,space_mountain,26.0,22.65
2/28/2016,space_mountain,21.0,43.23809523809524
2/28/2017,space_mountain,12.0,-135.7719298245614
2/28/2018,space_mountain,25.0,-62.86764705882353
2/28/2019,space_mountain,35.25,-50.71830985915493
2/28/2020,space_mountain,18.0,-110.76811594202898
2/28/2021,space_mountain,21.3,34.08653846153846
2/29/2016,space_mountain,27.0,45.0
2/29/2020,space_mountain,42.0,97.85046728971963
2/3/2015,space_mountain,11.666666666666666,20.25531914893617
2/3/2016,space_mountain,16.0,25.567010309278352
2/3/2017,space_mountain,18.5,18.432
2/3/2018,space_mountain,20.0,83.37179487179488
2/3/2019,space_mountain,23.285714285714285,-81.19867549668874
2/3/2020,space_mountain,63.5,69.59016393442623
2/3/2021,space_mountain,4.5,12.741935483870968
2/4/2015,space_mountain,19.0,23.63013698630137
2/4/2016,space_mountain,7.0,38.26315789473684
2/4/2017,space_mountain,26.5,-128.19642857142858
2/4/2018,space_mountain,19.75,-138.609375
2/4/2019,space_mountain,18.0,-57.78048780487805
2/4/2020,space_mountain,,59.82954545454545
2/4/2021,space_mountain,8.6,15.15625
2/5/2015,space_mountain,,17.75
2/5/2016,space_mountain,31.0,7.618055555555555
2/5/2017,space_mountain,17.0,36.54807692307692
2/5/2018,space_mountain,23.666666666666668,10.440677966101696
2/5/2019,space_mountain,19.0,-107.37007874015748
2/5/2020,space_mountain,29.0,-17.936842105263157
2/5/2021,space_mountain,11.0,22.626168224299064
2/6/2015,space_mountain,25.5,56.82065217391305
2/6/2016,space_mountain,4.0,-129.90833333333333
2/6/2017,space_mountain,8.0,60.376344086021504
2/6/2018,space_mountain,,-62.8
2/6/2019,space_mountain,18.0,-155.17391304347825
2/6/2020,space_mountain,,-232.54545454545453
2/6/2021,space_mountain,22.09090909090909,-4.1
2/7/2015,space_mountain,21.0,41.328502415458935
2/7/2016,space_mountain,13.0,31.040650406504064
2/7/2017,space_mountain,10.0,34.71590909090909
2/7/2018,space_mountain,26.0,-49.778688524590166
2/7/2019,space_mountain,,-151.73426573426573
2/7/2020,space_mountain,4.0,63.2421875
2/7/2021,space_mountain,15.222222222222221,21.377551020408163
2/8/2015,space_mountain,21.0,17.43103448275862
2/8/2016,space_mountain,34.333333333333336,-10.631578947368421
2/8/2017,space_mountain,14.0,4.31858407079646
2/8/2018,space_mountain,,-703.0648148148148
2/8/2019,space_mountain,20.571428571428573,-106.40972222222223
2/8/2020,space_mountain,85.0,114.41176470588235
2/8/2021,space_mountain,15.5,29.647058823529413
2/9/2015,space_mountain,23.0,21.875
2/9/2016,space_mountain,34.0,-36.24778761061947
2/9/2017,space_mountain,,37.241379310344826
2/9/2018,space_mountain,15.5,-84.99242424242425
2/9/2019,space_mountain,19.0,-174.59154929577466
2/9/2020,space_mountain,26.666666666666668,101.78571428571429
2/9/2021,space_mountain,20.166666666666668,-84.72093023255815
3/1/2015,space_mountain,8.0,28.0
3/1/2016,space_mountain,11.5,28.75
3/1/2017,space_mountain,19.571428571428573,51.57258064516129
3/1/2018,space_mountain,7.0,50.98290598290598
3/1/2019,space_mountain,12.5,-102.03649635036497
3/1/2020,space_mountain,38.0,66.51960784313725
3/1/2021,space_mountain,22.25,-114.1978021978022
3/10/2015,space_mountain,58.0,50.726256983240226
3/10/2016,space_mountain,,51.620370370370374
3/10/2017,space_mountain,12.0,-536.3805309734513
3/10/2018,space_mountain,,-209.80891719745222
3/10/2019,space_mountain,,-235.14383561643837
3/10/2020,space_mountain,,65.59433962264151
3/10/2021,space_mountain,32.07692307692308,-68.74285714285715
3/11/2015,space_mountain,16.0,27.25287356321839
3/11/2016,space_mountain,60.5,63.333333333333336
3/11/2017,space_mountain,27.0,64.70866141732283
3/11/2018,space_mountain,14.333333333333334,-220.3265306122449
3/11/2019,space_mountain,,-69.73134328358209
3/11/2020,space_mountain,15.0,-88.98550724637681
3/11/2021,space_mountain,26.9,44.22018348623853
3/12/2015,space_mountain,,63.8268156424581
3/12/2016,space_mountain,47.666666666666664,-39.75892857142857
3/12/2017,space_mountain,30.5,65.10169491525424
3/12/2018,space_mountain,12.0,-105.81208053691275
3/12/2019,space_mountain,,-78.86363636363636
3/12/2020,space_mountain,,-271.4190476190476
3/12/2021,space_mountain,27.88235294117647,45.0
3/13/2015,space_mountain,20.0,61.111111111111114
3/13/2016,space_mountain,30.666666666666668,-1.8547008547008548
3/13/2017,space_mountain,18.0,-147.6638655462185
3/13/2018,space_mountain,28.25,-55.55555555555556
3/13/2019,space_mountain,49.0,34.603658536585364
3/13/2020,space_mountain,29.5,64.47826086956522
3/13/2021,space_mountain,28.133333333333333,40.88
3/14/2015,space_mountain,12.333333333333334,45.17204301075269
3/14/2016,space_mountain,26.0,82.55555555555556
3/14/2017,space_mountain,12.666666666666666,-104.22047244094489
3/14/2018,space_mountain,53.4,-8.969696969696969
3/14/2019,space_mountain,14.5,-21.875862068965517
3/14/2021,space_mountain,28.75,-283.9834710743802
3/15/2015,space_mountain,,44.42948717948718
3/15/2016,space_mountain,17.333333333333332,92.99065420560747
3/15/2017,space_mountain,34.666666666666664,76.33552631578948
3/15/2018,space_mountain,13.0,-83.32278481012658
3/15/2019,space_mountain,49.0,-18.987179487179485
3/15/2021,space_mountain,45.0,56.14754098360656
3/16/2015,space_mountain,21.666666666666668,55.70909090909091
3/16/2016,space_mountain,8.0,-19.29078014184397
3/16/2017,space_mountain,12.8,108.43065693430657
3/16/2018,space_mountain,11.0,73.5632911392405
3/16/2019,space_mountain,55.5,-26.229166666666668
3/16/2021,space_mountain,34.53846153846154,33.459016393442624
3/17/2015,space_mountain,38.666666666666664,58.21393034825871
3/17/2016,space_mountain,11.5,83.97196261682242
3/17/2017,space_mountain,16.0,102.83088235294117
3/17/2018,space_mountain,15.0,26.410596026490065
3/17/2019,space_mountain,18.5,-152.5771812080537
3/17/2021,space_mountain,34.46666666666667,47.60162601626016
3/18/2015,space_mountain,5.0,56.53225806451613
3/18/2016,space_mountain,39.0,85.59055118110236
3/18/2017,space_mountain,15.5,90.84070796460178
3/18/2018,space_mountain,40.75,-45.94776119402985
3/18/2019,space_mountain,,2.1654135338345863
3/18/2021,space_mountain,30.8,45.28225806451613
3/19/2015,space_mountain,19.0,58.204301075268816
3/19/2016,space_mountain,29.5,-5.913385826771654
3/19/2017,space_mountain,60.0,60.95049504950495
3/19/2018,space_mountain,15.0,42.52173913043478
3/19/2019,space_mountain,54.0,-118.00699300699301
3/19/2021,space_mountain,26.2,-136.60169491525423
3/2/2015,space_mountain,13.6,34.46022727272727
3/2/2016,space_mountain,20.0,26.485148514851485
3/2/2017,space_mountain,48.0,54.11607142857143
3/2/2018,space_mountain,16.0,-54.330827067669176
3/2/2019,space_mountain,,-19.804195804195803
3/2/2020,space_mountain,,49.46363636363636
3/2/2021,space_mountain,22.375,30.28735632183908
3/20/2015,space_mountain,21.0,56.187845303867405
3/20/2016,space_mountain,23.0,-3.7890625
3/20/2017,space_mountain,27.666666666666668,79.04545454545455
3/20/2018,space_mountain,20.0,-73.09933774834437
3/20/2019,space_mountain,,-49.83766233766234
3/20/2021,space_mountain,27.727272727272727,35.50413223140496
3/21/2015,space_mountain,21.5,54.87244897959184
3/21/2016,space_mountain,,51.17164179104478
3/21/2017,space_mountain,,79.85981308411215
3/21/2018,space_mountain,16.0,-170.72847682119206
3/21/2019,space_mountain,29.0,-4.2215189873417724
3/21/2021,space_mountain,33.666666666666664,44.88
3/22/2015,space_mountain,25.0,43.224043715846996
3/22/2016,space_mountain,,65.79710144927536
3/22/2017,space_mountain,,69.73684210526316
3/22/2018,space_mountain,,-7.117647058823529
3/22/2019,space_mountain,41.5,13.646341463414634
3/22/2021,space_mountain,32.27272727272727,49.48717948717949
3/23/2015,space_mountain,31.0,39.71910112359551
3/23/2016,space_mountain,14.0,103.30246913580247
3/23/2017,space_mountain,32.5,-140.89743589743588
3/23/2018,space_mountain,15.0,85.77631578947368
3/23/2019,space_mountain,27.0,-171.23899371069183
3/23/2021,space_mountain,39.714285714285715,-167.46428571428572
3/24/2015,space_mountain,38.5,69.77058823529411
3/24/2016,space_mountain,3.0,106.82481751824818
3/24/2017,space_mountain,45.0,101.59663865546219
3/24/2018,space_mountain,40.0,75.822695035461
3/24/2019,space_mountain,40.333333333333336,-137.94805194805195
3/24/2021,space_mountain,27.53846153846154,-66.45535714285714
3/25/2015,space_mountain,9.0,56.666666666666664
3/25/2016,space_mountain,15.666666666666666,29.61744966442953
3/25/2017,space_mountain,,44.92372881355932
3/25/2018,space_mountain,72.0,-6.664233576642336
3/25/2019,space_mountain,30.0,-247.65034965034965
3/25/2021,space_mountain,29.058823529411764,47.107438016528924
3/26/2015,space_mountain,,56.41975308641975
3/26/2016,space_mountain,14.0,79.39716312056737
3/26/2017,space_mountain,25.75,70.31531531531532
3/26/2018,space_mountain,,27.753333333333334
3/26/2019,space_mountain,54.5,-173.02649006622516
3/26/2021,space_mountain,24.285714285714285,-12.512195121951219
3/27/2015,space_mountain,51.0,-156.8
3/27/2016,space_mountain,,72.28873239436619
3/27/2017,space_mountain,,51.098214285714285
3/27/2018,space_mountain,26.0,-105.94771241830065
3/27/2019,space_mountain,49.4,-5.895424836601308
3/27/2021,space_mountain,28.2,9.26271186440678
3/28/2015,space_mountain,5.0,-99.85714285714286
3/28/2016,space_mountain,13.0,20.985294117647058
3/28/2017,space_mountain,34.0,72.09401709401709
3/28/2018,space_mountain,27.0,34.401162790697676
3/28/2019,space_mountain,,-73.67469879518072
3/28/2021,space_mountain,35.84615384615385,-179.0672268907563
3/29/2015,space_mountain,4.0,78.33333333333333
3/29/2016,space_mountain,,102.68115942028986
3/29/2017,space_mountain,19.0,69.74264705882354
3/29/2018,space_mountain,55.5,21.41830065359477
3/29/2019,space_mountain,47.666666666666664,-288.80536912751677
3/29/2021,space_mountain,28.09090909090909,49.95762711864407
3/3/2015,space_mountain,16.0,28.481012658227847
3/3/2016,space_mountain,,35.28089887640449
3/3/2017,space_mountain,24.0,16.086614173228348
3/3/2018,space_mountain,20.0,-52.54545454545455
3/3/2019,space_mountain,37.0,-110.76158940397352
3/3/2020,space_mountain,28.0,66.08695652173913
3/3/2021,space_mountain,25.0,-57.337078651685395
3/30/2015,space_mountain,14.0,89.70338983050847
3/30/2016,space_mountain,19.5,109.96932515337423
3/30/2017,space_mountain,21.0,74.7457627118644
3/30/2018,space_mountain,20.0,62.835443037974684
3/30/2019,space_mountain,34.0,-26.861538461538462
3/30/2021,space_mountain,27.571428571428573,47.99180327868852
3/31/2015,space_mountain,16.0,72.05357142857143
3/31/2016,space_mountain,69.0,104.42446043165468
3/31/2017,space_mountain,19.0,85.6910569105691
3/31/2018,space_mountain,58.0,76.30714285714286
3/31/2019,space_mountain,28.5,-122.6896551724138
3/31/2021,space_mountain,26.142857142857142,44.78448275862069
3/4/2015,space_mountain,10.5,14.30722891566265
3/4/2016,space_mountain,8.0,29.96
3/4/2017,space_mountain,23.0,74.75
3/4/2018,space_mountain,28.333333333333332,-32.97202797202797
3/4/2019,space_mountain,26.0,-38.07462686567164
3/4/2020,space_mountain,,53.490566037735846
3/4/2021,space_mountain,23.6,35.05555555555556
3/5/2015,space_mountain,,21.88095238095238
3/5/2016,space_mountain,31.666666666666668,65.71428571428571
3/5/2017,space_mountain,26.0,38.39423076923077
3/5/2018,space_mountain,,-184.47321428571428
3/5/2019,space_mountain,,-179.94074074074075
3/5/2020,space_mountain,30.0,59.60674157303371
3/5/2021,space_mountain,24.272727272727273,43.76146788990825
3/6/2015,space_mountain,11.0,38.801169590643276
3/6/2016,space_mountain,12.0,50.8411214953271
3/6/2017,space_mountain,22.5,70.37037037037037
3/6/2018,space_mountain,,-148.912
3/6/2019,space_mountain,23.0,-100.86092715231788
3/6/2020,space_mountain,,-21.1937984496124
3/6/2021,space_mountain,22.90909090909091,35.598290598290596
3/7/2015,space_mountain,9.666666666666666,42.39010989010989
3/7/2016,space_mountain,,51.79824561403509
3/7/2017,space_mountain,36.0,-31.852941176470587
3/7/2018,space_mountain,16.5,-56.51111111111111
3/7/2019,space_mountain,23.0,-38.57615894039735
3/7/2020,space_mountain,66.0,97.03883495145631
3/7/2021,space_mountain,27.705882352941178,-154.49367088607596
3/8/2015,space_mountain,27.0,31.63953488372093
3/8/2016,space_mountain,10.0,46.22727272727273
3/8/2017,space_mountain,,57.33050847457627
3/8/2018,space_mountain,,77.95614035087719
3/8/2019,space_mountain,27.833333333333332,-68.8255033557047
3/8/2020,space_mountain,98.0,7.414414414414415
3/8/2021,space_mountain,33.42857142857143,53.26271186440678
3/9/2015,space_mountain,53.0,51.06666666666667
3/9/2016,space_mountain,23.0,-37.81967213114754
3/9/2017,space_mountain,74.0,52.440366972477065
3/9/2018,space_mountain,,-15.56115107913669
3/9/2019,space_mountain,50.0,-20.853146853146853
3/9/2020,space_mountain,,-5.3307692307692305
3/9/2021,space_mountain,18.5,48.440366972477065
4/1/2015,space_mountain,,-89.83333333333333
4/1/2016,space_mountain,14.0,42.44604316546763
4/1/2017,space_mountain,17.0,83.61607142857143
4/1/2018,space_mountain,69.57142857142857,23.743589743589745
4/1/2019,space_mountain,,-335.2083333333333
4/1/2021,space_mountain,28.4,44.67479674796748
4/10/2015,space_mountain,12.0,-53.487046632124354
4/10/2016,space_mountain,14.5,-25.18705035971223
4/10/2017,space_mountain,,55.955882352941174
4/10/2018,space_mountain,,-90.84558823529412
4/10/2019,space_mountain,15.0,-50.30921052631579
4/10/2021,space_mountain,25.5,34.541666666666664
4/11/2015,space_mountain,13.5,36.741573033707866
4/11/2016,space_mountain,,10.352459016393443
4/11/2017,space_mountain,7.333333333333333,-31.385135135135137
4/11/2018,space_mountain,7.5,-40.61538461538461
4/11/2019,space_mountain,,-332.03105590062114
4/11/2021,space_mountain,19.857142857142858,-102.45833333333333
4/12/2015,space_mountain,29.333333333333332,7.543352601156069
4/12/2016,space_mountain,4.0,33.958333333333336
4/12/2017,space_mountain,20.0,24.83448275862069
4/12/2018,space_mountain,23.5,-257.0243902439024
4/12/2019,space_mountain,15.0,-142.86928104575162
4/12/2021,space_mountain,22.785714285714285,15.943548387096774
4/13/2015,space_mountain,,-1.2349397590361446
4/13/2016,space_mountain,5.0,26.964285714285715
4/13/2017,space_mountain,11.5,96.05263157894737
4/13/2018,space_mountain,35.0,-145.92028985507247
4/13/2019,space_mountain,80.0,-87.18709677419355
4/13/2021,space_mountain,27.857142857142858,-261.10434782608695
4/14/2015,space_mountain,,-17.722543352601157
4/14/2016,space_mountain,,34.91803278688525
4/14/2017,space_mountain,32.333333333333336,37.3955223880597
4/14/2018,space_mountain,17.0,59.776315789473685
4/14/2019,space_mountain,29.0,-91.3030303030303
4/14/2021,space_mountain,16.333333333333332,12.177966101694915
4/15/2015,space_mountain,19.0,-79.55555555555556
4/15/2016,space_mountain,18.5,-11.246268656716419
4/15/2017,space_mountain,5.0,5.432835820895522
4/15/2018,space_mountain,22.0,-108.26623376623377
4/15/2019,space_mountain,20.5,-3.3048780487804876
4/15/2021,space_mountain,16.6,15.475
4/16/2015,space_mountain,4.0,-3.519774011299435
4/16/2016,space_mountain,2.0,59.57446808510638
4/16/2017,space_mountain,20.5,20.887218045112782
4/16/2018,space_mountain,13.0,-28.739837398373982
4/16/2019,space_mountain,5.0,-4.0246913580246915
4/16/2021,space_mountain,16.11111111111111,10.941176470588236
4/17/2015,space_mountain,,41.25
4/17/2016,space_mountain,30.333333333333332,47.31060606060606
4/17/2017,space_mountain,12.0,-66.49193548387096
4/17/2018,space_mountain,35.0,-48.08527131782946
4/17/2019,space_mountain,9.666666666666666,5.266666666666667
4/17/2021,space_mountain,17.88888888888889,12.826446280991735
4/18/2015,space_mountain,,24.07471264367816
4/18/2016,space_mountain,12.0,44.724409448818896
4/18/2017,space_mountain,14.0,8.222222222222221
4/18/2018,space_mountain,14.75,-6.47682119205298
4/18/2019,space_mountain,,-277.34567901234567
4/18/2021,space_mountain,29.7,17.536585365853657
4/19/2015,space_mountain,22.4,35.683229813664596
4/19/2016,space_mountain,43.0,-19.097345132743364
4/19/2017,space_mountain,3.0,55.225806451612904
4/19/2018,space_mountain,16.5,-243.9765625
4/19/2019,space_mountain,16.0,-237.8505747126437
4/19/2021,space_mountain,30.833333333333332,18.891666666666666
4/2/2015,space_mountain,19.666666666666668,93.0
4/2/2016,space_mountain,21.0,53.86363636363637
4/2/2017,space_mountain,34.0,61.93396226415094
4/2/2018,space_mountain,22.5,47.052287581699346
4/2/2019,space_mountain,,-323.67123287671234
4/2/2021,space_mountain,49.86666666666667,-126.06611570247934
4/20/2015,space_mountain,19.25,22.848837209302324
4/20/2016,space_mountain,3.5,20.478571428571428
4/20/2017,space_mountain,21.25,-30.223076923076924
4/20/2018,space_mountain,12.75,34.05925925925926
4/20/2019,space_mountain,36.333333333333336,-9.48125
4/20/2021,space_mountain,22.6,19.266666666666666
4/21/2015,space_mountain,11.5,31.993865030674847
4/21/2016,space_mountain,9.5,39.166666666666664
4/21/2017,space_mountain,19.0,51.508620689655174
4/21/2018,space_mountain,36.5,57.52287581699346
4/21/2019,space_mountain,51.0,-104.96913580246914
4/21/2021,space_mountain,14.0,19.107438016528924
4/22/2015,space_mountain,10.4,-94.94
4/22/2016,space_mountain,6.0,48.095238095238095
4/22/2017,space_mountain,10.333333333333334,-455.82300884955754
4/22/2018,space_mountain,26.0,-93.85314685314685
4/22/2019,space_mountain,59.0,-183.8625
4/22/2021,space_mountain,21.846153846153847,14.516666666666667
4/23/2015,space_mountain,26.5,-167.21761658031087
4/23/2016,space_mountain,,64.07407407407408
4/23/2017,space_mountain,36.0,46.53465346534654
4/23/2018,space_mountain,5.0,-19.60902255639098
4/23/2019,space_mountain,14.0,-193.875
4/23/2021,space_mountain,19.0625,16.69747899159664
4/24/2015,space_mountain,50.0,-24.748538011695906
4/24/2016,space_mountain,,51.666666666666664
4/24/2017,space_mountain,,42.971698113207545
4/24/2018,space_mountain,18.0,-66.66923076923077
4/24/2019,space_mountain,48.0,-7.711864406779661
4/24/2021,space_mountain,32.55555555555556,-228.27642276422765
4/25/2015,space_mountain,,61.60818713450293
4/25/2016,space_mountain,28.0,67.27272727272727
4/25/2017,space_mountain,19.5,-129.73584905660377
4/25/2018,space_mountain,,9.652892561983471
4/25/2019,space_mountain,9.0,-33.95652173913044
4/25/2021,space_mountain,18.25,16.484126984126984
4/26/2015,space_mountain,,-413.8858695652174
4/26/2016,space_mountain,48.0,6.0
4/26/2017,space_mountain,40.0,35.98360655737705
4/26/2018,space_mountain,,-71.89344262295081
4/26/2019,space_mountain,23.0,-30.4390243902439
4/26/2021,space_mountain,27.0625,-0.38016528925619836
4/27/2015,space_mountain,,-159.3132530120482
4/27/2016,space_mountain,21.0,40.24
4/27/2017,space_mountain,,-108.80909090909091
4/27/2018,space_mountain,11.0,-103.36619718309859
4/27/2019,space_mountain,26.0,-121.06832298136646
4/27/2021,space_mountain,20.1,14.084745762711865
4/28/2015,space_mountain,13.0,28.089171974522294
4/28/2016,space_mountain,,50.490196078431374
4/28/2017,space_mountain,,-38.47899159663866
4/28/2018,space_mountain,,-119.79194630872483
4/28/2019,space_mountain,38.0,-162.52666666666667
4/28/2021,space_mountain,18.4,8.094017094017094
4/29/2015,space_mountain,17.0,22.276315789473685
4/29/2016,space_mountain,2.0,56.9921875
4/29/2017,space_mountain,,31.294642857142858
4/29/2018,space_mountain,20.0,-36.50704225352113
4/29/2019,space_mountain,80.0,-71.0530303030303
4/29/2021,space_mountain,19.285714285714285,15.786324786324787
4/3/2015,space_mountain,37.0,64.82954545454545
4/3/2016,space_mountain,,-11.34351145038168
4/3/2017,space_mountain,22.0,73.19672131147541
4/3/2018,space_mountain,18.75,98.09615384615384
4/3/2019,space_mountain,,30.594771241830067
4/3/2021,space_mountain,35.63636363636363,47.96153846153846
4/30/2015,space_mountain,12.25,7.090361445783133
4/30/2016,space_mountain,4.0,35.112
4/30/2017,space_mountain,37.0,48.285714285714285
4/30/2018,space_mountain,10.0,-60.46341463414634
4/30/2019,space_mountain,35.0,-57.88235294117647
4/30/2021,space_mountain,26.77777777777778,-5.966386554621849
4/4/2015,space_mountain,,53.21808510638298
4/4/2016,space_mountain,25.0,76.46551724137932
4/4/2017,space_mountain,,81.85840707964601
4/4/2018,space_mountain,20.0,94.01149425287356
4/4/2019,space_mountain,21.5,-20.607142857142858
4/4/2021,space_mountain,30.05263157894737,44.473684210526315
4/5/2015,space_mountain,21.77777777777778,52.666666666666664
4/5/2016,space_mountain,65.0,45.03225806451613
4/5/2017,space_mountain,47.5,66.86131386861314
4/5/2018,space_mountain,34.0,-48.56410256410256
4/5/2019,space_mountain,39.0,-175.35714285714286
4/5/2021,space_mountain,35.07142857142857,-29.798319327731093
4/6/2015,space_mountain,34.25,65.23863636363636
4/6/2016,space_mountain,34.22222222222222,71.875
4/6/2017,space_mountain,,-13.619047619047619
4/6/2018,space_mountain,20.5,-38.78698224852071
4/6/2019,space_mountain,21.5,-545.7152777777778
4/6/2021,space_mountain,36.785714285714285,-25.925
4/7/2015,space_mountain,27.75,85.75155279503106
4/7/2016,space_mountain,,-19.82170542635659
4/7/2017,space_mountain,18.2,-5.1692307692307695
4/7/2018,space_mountain,21.666666666666668,73.43790849673202
4/7/2019,space_mountain,40.5,-100.95104895104895
4/7/2021,space_mountain,29.3,38.53781512605042
4/8/2015,space_mountain,22.166666666666668,75.62886597938144
4/8/2016,space_mountain,13.333333333333334,16.319148936170212
4/8/2017,space_mountain,36.333333333333336,-55.29133858267716
4/8/2018,space_mountain,28.5,-73.80597014925372
4/8/2019,space_mountain,8.0,-37.279411764705884
4/8/2021,space_mountain,32.888888888888886,46.04347826086956
4/9/2015,space_mountain,11.5,74.80459770114942
4/9/2016,space_mountain,30.0,66.5
4/9/2017,space_mountain,21.5,70.08403361344538
4/9/2018,space_mountain,21.0,14.014925373134329
4/9/2019,space_mountain,24.5,-142.60135135135135
4/9/2021,space_mountain,24.944444444444443,36.58536585365854
